text,created
"RT @NBCNews: JUST IN: Tropical Depression Harvey's center to move through northeastern Louisiana and northwestern Mississippi Thursday, say…",8/31/2017 3:39
"RT @NBCNews: JUST IN: Tropical Depression Harvey's center to move through northeastern Louisiana and northwestern Mississippi Thursday, say…",8/31/2017 3:39
"RT @NBCNews: JUST IN: Tropical Depression Harvey's center to move through northeastern Louisiana and northwestern Mississippi Thursday, say…",8/31/2017 3:39
"RT @NBCNews: LATEST: At least 28 confirmed deaths have been attributed to Harvey, now a tropical depression. Read more: https://t.co/b09q5o…",8/31/2017 3:39
"RT @NBCNews: JUST IN: Tropical Depression Harvey's center to move through northeastern Louisiana and northwestern Mississippi Thursday, say…",8/31/2017 3:39
"RT @NBCNews: JUST IN: Tropical Depression Harvey's center to move through northeastern Louisiana and northwestern Mississippi Thursday, say…",8/31/2017 3:39
"RT @NBCNews: LATEST: At least 28 confirmed deaths have been attributed to Harvey, now a tropical depression. Read more: https://t.co/b09q5o…",8/31/2017 3:39
"RT @NBCNews: JUST IN: Tropical Depression Harvey's center to move through northeastern Louisiana and northwestern Mississippi Thursday, say…",8/31/2017 3:39
"US Hurricane Center Downgrades Harvey to Tropical Depression

https://t.co/ps5CVOejjc",8/31/2017 3:39
"RT @NBCNews: LATEST: At least 28 confirmed deaths have been attributed to Harvey, now a tropical depression. Read more: https://t.co/b09q5o…",8/31/2017 3:39
RT @NHC_Atlantic: Key messages for NHC's last advisory on Tropical Depression #Harvey.  Future advisories will be issued by @NWSWPC https:/…,8/31/2017 3:39
"RT @NBCNews: JUST IN: Tropical Depression Harvey's center to move through northeastern Louisiana and northwestern Mississippi Thursday, say…",8/31/2017 3:39
"RT @NBCNews: JUST IN: Tropical Depression Harvey's center to move through northeastern Louisiana and northwestern Mississippi Thursday, say…",8/31/2017 3:39
"RT @NBCNews: JUST IN: Tropical Depression Harvey's center to move through northeastern Louisiana and northwestern Mississippi Thursday, say…",8/31/2017 3:39
RT @AP: BREAKING: National Hurricane Center downgrades Harvey to a tropical depression but says catastrophic flooding continues.,8/31/2017 3:39
Tracking Harvey's Next Move https://t.co/AoM6qKtlR3 https://t.co/oRnbm2mw9E,8/31/2017 3:38
"RT @NBCNews: JUST IN: Tropical Depression Harvey's center to move through northeastern Louisiana and northwestern Mississippi Thursday, say…",8/31/2017 3:38
RT @NHC_Atlantic: Key messages for NHC's last advisory on Tropical Depression #Harvey.  Future advisories will be issued by @NWSWPC https:/…,8/31/2017 3:38
"RT @NBCNews: JUST IN: Tropical Depression Harvey's center to move through northeastern Louisiana and northwestern Mississippi Thursday, say…",8/31/2017 3:38
"RT @NBCNews: JUST IN: Tropical Depression Harvey's center to move through northeastern Louisiana and northwestern Mississippi Thursday, say…",8/31/2017 3:38
RT @NHC_Atlantic: Key messages for NHC's last advisory on Tropical Depression #Harvey.  Future advisories will be issued by @NWSWPC https:/…,8/31/2017 3:38
"RT @NBCNews: JUST IN: Tropical Depression Harvey's center to move through northeastern Louisiana and northwestern Mississippi Thursday, say…",8/31/2017 3:38
"RT @NBCNews: JUST IN: Tropical Depression Harvey's center to move through northeastern Louisiana and northwestern Mississippi Thursday, say…",8/31/2017 3:38
"RT @NBCNews: JUST IN: Tropical Depression Harvey's center to move through northeastern Louisiana and northwestern Mississippi Thursday, say…",8/31/2017 3:38
NHC_Atlantic: Key messages for NHC's last advisory on Tropical Depression #Harvey.  Future advisories will be issu… https://t.co/hvDEHwnIxu,8/31/2017 3:38
RT @NHC_Atlantic: Key messages for NHC's last advisory on Tropical Depression #Harvey.  Future advisories will be issued by @NWSWPC https:/…,8/31/2017 3:37
JUST IN: Tropical Depression Harvey's center to move through northeastern Louisiana and northwestern Mississippi Th… https://t.co/RYcZpdH6v9,8/31/2017 3:37
"RT @NBCNews: LATEST: At least 28 confirmed deaths have been attributed to Harvey, now a tropical depression. Read more: https://t.co/b09q5o…",8/31/2017 3:37
"RT @NBCNews: LATEST: At least 28 confirmed deaths have been attributed to Harvey, now a tropical depression. Read more: https://t.co/b09q5o…",8/31/2017 3:37
NHC_Atlantic: Key messages for NHC's last advisory on Tropical Depression #Harvey.  Future advisories will be issu… https://t.co/rPukuN3AsF,8/31/2017 3:37
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 43: Flooding Rains Continue Over Extreme Eastern Texas and Western Louisiana. https:…,8/31/2017 3:37
RT @NHC_Atlantic: Key messages for NHC's last advisory on Tropical Depression #Harvey.  Future advisories will be issued by @NWSWPC https:/…,8/31/2017 3:37
RT @NHC_Atlantic: Key messages for NHC's last advisory on Tropical Depression #Harvey.  Future advisories will be issued by @NWSWPC https:/…,8/31/2017 3:37
RT @NHC_Atlantic: Key messages for NHC's last advisory on Tropical Depression #Harvey.  Future advisories will be issued by @NWSWPC https:/…,8/31/2017 3:37
RT @NWSMemphis: Thread: Late afternoon update for what will be Tropical Depression Harvey and it's track through the Midsouth. https://t.co…,8/31/2017 3:36
RT @NHC_Atlantic: Key messages for NHC's last advisory on Tropical Depression #Harvey.  Future advisories will be issued by @NWSWPC https:/…,8/31/2017 3:36
RT @NHC_Atlantic: Key messages for NHC's last advisory on Tropical Depression #Harvey.  Future advisories will be issued by @NWSWPC https:/…,8/31/2017 3:36
"Harvey repeats devastation back on shore in Texas, Louisiana https://t.co/YmAzrd21ff",8/31/2017 3:36
RT @NHC_Atlantic: Key messages for NHC's last advisory on Tropical Depression #Harvey.  Future advisories will be issued by @NWSWPC https:/…,8/31/2017 3:36
RT @brobwx: Here's the 11 p.m. outlook from @NHC_Atlantic on Tropical Depression Harvey. Still puts it into KY by late Thursday/early Frida…,8/31/2017 3:36
What's left of #Harvey is now a Tropical Depression...and it's headed this way: https://t.co/LjVBcO3zhp #whiowx @whiotv @whioradio,8/31/2017 3:36
RT @AP: BREAKING: National Hurricane Center downgrades Harvey to a tropical depression but says catastrophic flooding continues.,8/31/2017 3:35
RT @NHC_Atlantic: Key messages for NHC's last advisory on Tropical Depression #Harvey.  Future advisories will be issued by @NWSWPC https:/…,8/31/2017 3:35
RT @NHC_Atlantic: Key messages for NHC's last advisory on Tropical Depression #Harvey.  Future advisories will be issued by @NWSWPC https:/…,8/31/2017 3:35
"RT @NBCNews: LATEST: At least 28 confirmed deaths have been attributed to Harvey, now a tropical depression. Read more: https://t.co/b09q5o…",8/31/2017 3:35
RT @NHC_Atlantic: Key messages for NHC's last advisory on Tropical Depression #Harvey.  Future advisories will be issued by @NWSWPC https:/…,8/31/2017 3:35
"RT @NBCNews: LATEST: At least 28 confirmed deaths have been attributed to Harvey, now a tropical depression. Read more: https://t.co/b09q5o…",8/31/2017 3:35
RT @NHC_Atlantic: Key messages for NHC's last advisory on Tropical Depression #Harvey.  Future advisories will be issued by @NWSWPC https:/…,8/31/2017 3:35
RT @NHC_Atlantic: Key messages for NHC's last advisory on Tropical Depression #Harvey.  Future advisories will be issued by @NWSWPC https:/…,8/31/2017 3:35
RT @NHC_Atlantic: Key messages for NHC's last advisory on Tropical Depression #Harvey.  Future advisories will be issued by @NWSWPC https:/…,8/31/2017 3:34
RT @NHC_Atlantic: Key messages for NHC's last advisory on Tropical Depression #Harvey.  Future advisories will be issued by @NWSWPC https:/…,8/31/2017 3:34
RT @NHC_Atlantic: Key messages for NHC's last advisory on Tropical Depression #Harvey.  Future advisories will be issued by @NWSWPC https:/…,8/31/2017 3:34
RT @NHC_Atlantic: Key messages for NHC's last advisory on Tropical Depression #Harvey.  Future advisories will be issued by @NWSWPC https:/…,8/31/2017 3:34
RT @WeatherNation: Harvey is no longer a tropical storm.  It's now a tropical depression. But the flooding problems are not over yet. https…,8/31/2017 3:34
RT @NHC_Atlantic: Key messages for NHC's last advisory on Tropical Depression #Harvey.  Future advisories will be issued by @NWSWPC https:/…,8/31/2017 3:34
"RT @nytimes: Harvey was downgraded to a tropical depression on Wednesday night. Latest updates on the storm: 
https://t.co/MSFVUkZLNW",8/31/2017 3:34
"Tracking Harvey's Next Move

 https://t.co/nzOIWc9qo4 https://t.co/BJV67uCQaL",8/31/2017 3:34
RT @NHC_Atlantic: Key messages for NHC's last advisory on Tropical Depression #Harvey.  Future advisories will be issued by @NWSWPC https:/…,8/31/2017 3:34
RT @NHC_Atlantic: Key messages for NHC's last advisory on Tropical Depression #Harvey.  Future advisories will be issued by @NWSWPC https:/…,8/31/2017 3:34
RT @NHC_Atlantic: Key messages for NHC's last advisory on Tropical Depression #Harvey.  Future advisories will be issued by @NWSWPC https:/…,8/31/2017 3:34
RT @NHC_Atlantic: Key messages for NHC's last advisory on Tropical Depression #Harvey.  Future advisories will be issued by @NWSWPC https:/…,8/31/2017 3:34
RT @NHC_Atlantic: Key messages for NHC's last advisory on Tropical Depression #Harvey.  Future advisories will be issued by @NWSWPC https:/…,8/31/2017 3:33
RT @NHC_Atlantic: Key messages for NHC's last advisory on Tropical Depression #Harvey.  Future advisories will be issued by @NWSWPC https:/…,8/31/2017 3:33
Key messages for NHC's last advisory on Tropical Depression #Harvey.  Future advisories will be issued by @NWSWPC… https://t.co/mz8oMwl0fo,8/31/2017 3:33
"Authorities in Texas say at least 31 people have died following Hurricane Harvey, it's been downgraded to a Tropica… https://t.co/BcmSGO0nDJ",8/31/2017 3:33
"Harvey Exits Gulf Coast, Leaving Devastation, at Least 28 Dead: Beyond… https://t.co/SNRWnCv4AU https://t.co/8rH7D7B8Ab",8/31/2017 3:33
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 43: Flooding Rains Continue Over Extreme Eastern Texas and Western Louisiana. https:…,8/31/2017 3:33
"RT @Marcus_WX: The rain will be ending tonight in East Texas. Harvey responsible for the rising rivers in southern counties.

https://t.co/…",8/31/2017 3:32
"RT @NBCNews: LATEST: At least 28 confirmed deaths have been attributed to Harvey, now a tropical depression. Read more: https://t.co/b09q5o…",8/31/2017 3:31
RT @AP: BREAKING: National Hurricane Center downgrades Harvey to a tropical depression but says catastrophic flooding continues.,8/31/2017 3:31
RT @WeatherNation: Harvey is no longer a tropical storm.  It's now a tropical depression. But the flooding problems are not over yet. https…,8/31/2017 3:31
RT @AP: BREAKING: National Hurricane Center downgrades Harvey to a tropical depression but says catastrophic flooding continues.,8/31/2017 3:30
"RT @NBCNews: LATEST: At least 28 confirmed deaths have been attributed to Harvey, now a tropical depression. Read more: https://t.co/b09q5o…",8/31/2017 3:30
"RT @NBCNews: LATEST: At least 28 confirmed deaths have been attributed to Harvey, now a tropical depression. Read more: https://t.co/b09q5o…",8/31/2017 3:29
"time for a weather assessment before i go to sleep. tropical depression Harvey is in Louisiana heading for AR, MS a… https://t.co/o3NfEaHyQW",8/31/2017 3:29
Authorities in Texas have confirmed six more deaths as a result of Tropical Depression Harvey - taking the total to 31.,8/31/2017 3:29
Authorities in Texas have confirmed six more deaths as a result of Tropical Depression Harvey - taking the total to 31.,8/31/2017 3:29
"RT @NBCNews: LATEST: At least 28 confirmed deaths have been attributed to Harvey, now a tropical depression. Read more: https://t.co/b09q5o…",8/31/2017 3:28
"RT @NBCNews: LATEST: At least 28 confirmed deaths have been attributed to Harvey, now a tropical depression. Read more: https://t.co/b09q5o…",8/31/2017 3:28
"RT @NBCNews: LATEST: At least 28 confirmed deaths have been attributed to Harvey, now a tropical depression. Read more: https://t.co/b09q5o…",8/31/2017 3:28
"RT @NBCNews: LATEST: At least 28 confirmed deaths have been attributed to Harvey, now a tropical depression. Read more: https://t.co/b09q5o…",8/31/2017 3:27
RT @KBTXShel: #Harvey officially downgraded(again)to a tropical depression. Focus shifts to the inkling something may develop in the Gulf o…,8/31/2017 3:27
"RT @NBCNews: LATEST: At least 28 confirmed deaths have been attributed to Harvey, now a tropical depression. Read more: https://t.co/b09q5o…",8/31/2017 3:27
"RT @NBCNews: LATEST: At least 28 confirmed deaths have been attributed to Harvey, now a tropical depression. Read more: https://t.co/b09q5o…",8/31/2017 3:26
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 43: Flooding Rains Continue Over Extreme Eastern Texas and Western Louisiana. https:…,8/31/2017 3:26
RT @AP: BREAKING: National Hurricane Center downgrades Harvey to a tropical depression but says catastrophic flooding continues.,8/31/2017 3:26
"RT @NBCNews: LATEST: At least 28 confirmed deaths have been attributed to Harvey, now a tropical depression. Read more: https://t.co/b09q5o…",8/31/2017 3:25
"RT @NBCNews: LATEST: At least 28 confirmed deaths have been attributed to Harvey, now a tropical depression. Read more: https://t.co/b09q5o…",8/31/2017 3:25
Tropical Depression Harvey Best Track Information (.shp) https://t.co/f8WAta7RAC,8/31/2017 3:25
Tropical Depression Harvey Best Track Information (.kmz) https://t.co/UQ38u5BNiy,8/31/2017 3:25
Tropical Depression Harvey Forecast Information (.shp) https://t.co/BupzcWYXuz,8/31/2017 3:25
"Tropical Depression Harvey 5-Day Track, Uncertainty Cone, Warnings (.shp) https://t.co/tn55sEHRbu",8/31/2017 3:25
Tropical Depression Harvey Forecast Discussion Number 43 https://t.co/KFHBKwIgNa,8/31/2017 3:25
"RT @NBCNews: LATEST: At least 28 confirmed deaths have been attributed to Harvey, now a tropical depression. Read more: https://t.co/b09q5o…",8/31/2017 3:25
Tropical Depression Harvey Wind Speed Probabilities Number 43 https://t.co/czBlbTPZfP,8/31/2017 3:25
"Harvey Exits Gulf Coast, Leaving Devastation, at Least 28 Dead https://t.co/PEWwf5Hbbe",8/31/2017 3:25
Summary for Tropical Depression Harvey (AT4/AL092017) https://t.co/WWy7MmIAxV,8/31/2017 3:25
Tropical Depression Harvey Public Advisory Number 43 https://t.co/U3c8ef90y4,8/31/2017 3:25
Tropical Depression Harvey Information by ATCF XML Prototype https://t.co/WOP8boewT4,8/31/2017 3:25
